title,total_price,price_per_sqm,district,area,layout,floor,year_built,decoration,orientation,has_elevator,subway_distance,rooms,halls,baths,current_floor,total_floors,floor_ratio,house_age
房源669,121.3,20734.0,金牛区,58.5,2室2厅1卫,21/14,2016.0,毛坯,西,有,985.0,2.0,2.0,1.0,21.0,14.0,1.5,8.0
房源670,92.8,16805.0,高新区,55.2,4室1厅1卫,16/14,1993.0,简装,东北,有,772.0,4.0,1.0,1.0,16.0,14.0,1.1428571428571428,31.0
房源671,175.9,16166.0,双流区,108.8,3室1厅2卫,16/24,2011.0,简装,北,有,1085.0,3.0,1.0,2.0,16.0,24.0,0.6666666666666666,13.0
房源672,248.0,16041.0,温江区,154.6,3室2厅2卫,20/29,2015.0,精装,东南,有,124.0,3.0,2.0,2.0,20.0,29.0,0.6896551724137931,9.0
房源673,105.8,13388.0,锦江区,79.0,3室1厅1卫,28/8,2006.0,简装,东北,有,810.0,3.0,1.0,1.0,28.0,8.0,3.5,18.0
房源674,381.2,26077.0,高新区,146.2,3室2厅1卫,24/3,2013.0,简装,东,无,339.0,3.0,2.0,1.0,24.0,3.0,8.0,11.0
房源675,145.9,16388.0,温江区,89.0,2室1厅1卫,25/19,2021.0,毛坯,北,有,2816.0,2.0,1.0,1.0,25.0,19.0,1.3157894736842106,3.0
房源676,440.5,24086.0,武侯区,182.9,1室1厅2卫,1/2,1996.0,简装,东,有,1436.0,1.0,1.0,2.0,1.0,2.0,0.5,28.0
房源677,472.2,25607.0,青羊区,184.4,4室1厅2卫,15/22,2022.0,毛坯,东,有,3594.0,4.0,1.0,2.0,15.0,22.0,0.6818181818181818,2.0
房源678,217.5,22992.0,武侯区,94.6,2室1厅1卫,28/10,2020.0,毛坯,东,有,38.0,2.0,1.0,1.0,28.0,10.0,2.8,4.0
房源679,133.9,15842.0,锦江区,84.5,2室2厅2卫,18/22,2001.0,毛坯,东北,有,336.0,2.0,2.0,2.0,18.0,22.0,0.8181818181818182,23.0
房源680,223.6,20019.0,金牛区,111.7,4室1厅1卫,14/17,2000.0,精装,北,有,217.0,4.0,1.0,1.0,14.0,17.0,0.8235294117647058,24.0
房源681,153.9,17879.0,双流区,86.1,4室1厅2卫,27/13,2013.0,毛坯,东北,有,11.0,4.0,1.0,2.0,27.0,13.0,2.076923076923077,11.0
房源682,203.4,13481.0,温江区,150.9,2室1厅2卫,1/5,1997.0,简装,东北,无,278.0,2.0,1.0,2.0,1.0,5.0,0.2,27.0
房源683,341.2,19622.0,双流区,173.9,2室1厅1卫,26/13,2021.0,毛坯,东北,无,1136.0,2.0,1.0,1.0,26.0,13.0,2.0,3.0
房源684,182.8,12105.0,成华区,151.0,4室2厅1卫,27/25,2011.0,毛坯,东南,有,263.0,4.0,2.0,1.0,27.0,25.0,1.08,13.0
房源685,415.8,23938.0,高新区,173.7,2室2厅1卫,14/24,2008.0,毛坯,西南,无,711.0,2.0,2.0,1.0,14.0,24.0,0.5833333333333334,16.0
房源686,171.7,15677.0,金牛区,109.5,3室1厅1卫,3/15,2009.0,精装,南,无,2188.0,3.0,1.0,1.0,3.0,15.0,0.2,15.0
房源687,139.5,19006.0,成华区,73.4,1室1厅2卫,19/17,2003.0,简装,东南,有,1183.0,1.0,1.0,2.0,19.0,17.0,1.1176470588235294,21.0
房源688,312.0,19416.0,龙泉驿区,160.7,4室1厅1卫,3/16,2022.0,精装,北,无,502.0,4.0,1.0,1.0,3.0,16.0,0.1875,2.0
房源689,173.9,16705.0,高新区,104.1,4室2厅2卫,14/12,1999.0,简装,南,无,466.0,4.0,2.0,2.0,14.0,12.0,1.1666666666666667,25.0
房源690,315.5,20933.0,武侯区,150.7,1室1厅2卫,28/12,2005.0,精装,南,有,608.0,1.0,1.0,2.0,28.0,12.0,2.3333333333333335,19.0
房源691,141.6,15625.0,青羊区,90.6,3室1厅1卫,29/11,1993.0,简装,南,有,195.0,3.0,1.0,1.0,29.0,11.0,2.6363636363636362,31.0
房源692,139.1,22356.0,温江区,62.2,4室2厅1卫,17/8,2016.0,精装,西南,有,1005.0,4.0,2.0,1.0,17.0,8.0,2.125,8.0
房源693,224.2,11270.0,锦江区,198.9,1室1厅1卫,17/21,2017.0,毛坯,东北,有,453.0,1.0,1.0,1.0,17.0,21.0,0.8095238095238095,7.0
房源694,136.8,18632.0,锦江区,73.4,1室2厅1卫,25/23,2005.0,精装,西北,无,1913.0,1.0,2.0,1.0,25.0,23.0,1.0869565217391304,19.0
房源695,549.2,27695.0,武侯区,198.3,3室1厅2卫,20/11,2022.0,精装,西,有,1413.0,3.0,1.0,2.0,20.0,11.0,1.8181818181818181,2.0
房源696,255.5,12998.0,天府新区,196.6,2室1厅2卫,25/25,2008.0,毛坯,北,无,943.0,2.0,1.0,2.0,25.0,25.0,1.0,16.0
房源697,247.1,14611.0,锦江区,169.1,2室2厅2卫,2/10,2010.0,毛坯,西北,无,453.0,2.0,2.0,2.0,2.0,10.0,0.2,14.0
房源698,306.3,20570.0,温江区,148.9,2室2厅1卫,10/11,2011.0,简装,西南,有,236.0,2.0,2.0,1.0,10.0,11.0,0.9090909090909091,13.0
房源699,258.3,18898.0,武侯区,136.7,4室2厅1卫,28/6,1998.0,简装,西南,有,1497.0,4.0,2.0,1.0,28.0,6.0,4.666666666666667,26.0
房源700,355.4,19753.0,金牛区,179.9,3室1厅1卫,4/24,1998.0,简装,西,有,666.0,3.0,1.0,1.0,4.0,24.0,0.16666666666666666,26.0
房源701,191.0,20446.0,锦江区,93.4,2室2厅2卫,12/11,1998.0,精装,南,有,255.0,2.0,2.0,2.0,12.0,11.0,1.0909090909090908,26.0
房源702,254.5,21174.0,双流区,120.2,2室1厅2卫,23/23,2016.0,简装,东北,有,217.0,2.0,1.0,2.0,23.0,23.0,1.0,8.0
房源703,336.5,23548.0,武侯区,142.9,2室1厅2卫,27/26,2006.0,精装,西,有,181.0,2.0,1.0,2.0,27.0,26.0,1.0384615384615385,18.0
房源704,223.9,20049.0,温江区,111.7,2室2厅2卫,25/13,1997.0,精装,西北,有,714.5,2.0,2.0,2.0,25.0,13.0,1.9230769230769231,27.0
房源705,191.6,16794.0,双流区,114.1,3室1厅1卫,5/6,2005.0,简装,西北,无,260.0,3.0,1.0,1.0,5.0,6.0,0.8333333333333334,19.0
房源706,212.6,21363.0,高新区,99.5,3室1厅2卫,1/6,2007.0,简装,西,有,748.0,3.0,1.0,2.0,1.0,6.0,0.16666666666666666,17.0
房源707,370.1,27499.0,高新区,134.6,4室1厅1卫,18/22,2022.0,精装,西南,有,601.0,4.0,1.0,1.0,18.0,22.0,0.8181818181818182,2.0
房源708,307.9,17337.0,锦江区,177.6,3室2厅1卫,9/24,1990.0,毛坯,北,有,867.0,3.0,2.0,1.0,9.0,24.0,0.375,34.0
房源709,105.3,13127.0,双流区,80.2,2室2厅2卫,25/29,2001.0,毛坯,东,无,2097.0,2.0,2.0,2.0,25.0,29.0,0.8620689655172413,23.0
房源710,447.6,23535.0,青羊区,190.2,4室1厅2卫,15/26,1995.0,精装,东北,有,2023.0,4.0,1.0,2.0,15.0,26.0,0.5769230769230769,29.0
房源711,266.9,17398.0,高新区,153.4,4室1厅2卫,8/19,1994.0,简装,西北,有,714.5,4.0,1.0,2.0,8.0,19.0,0.42105263157894735,30.0
房源712,123.8,7137.0,青羊区,173.5,4室2厅1卫,24/16,2005.0,精装,西北,无,15.0,4.0,2.0,1.0,24.0,16.0,1.5,19.0
房源713,296.6,22237.0,金牛区,133.4,2室2厅1卫,6/29,2007.0,精装,西,有,556.0,2.0,2.0,1.0,6.0,29.0,0.20689655172413793,17.0
房源714,255.7,15323.0,武侯区,166.9,3室2厅2卫,6/22,2006.0,简装,东北,有,932.0,3.0,2.0,2.0,6.0,22.0,0.2727272727272727,18.0
房源715,91.9,17547.0,成华区,52.4,1室2厅1卫,3/10,1990.0,毛坯,西,有,816.0,1.0,2.0,1.0,3.0,10.0,0.3,34.0
房源716,339.7,19660.0,温江区,172.8,4室1厅2卫,1/28,2008.0,精装,南,无,1054.0,4.0,1.0,2.0,1.0,28.0,0.03571428571428571,16.0
房源717,106.1,18952.0,武侯区,56.0,1室1厅1卫,14/4,1997.0,毛坯,东北,有,167.0,1.0,1.0,1.0,14.0,4.0,3.5,27.0
房源718,395.4,21547.0,温江区,183.5,1室1厅2卫,26/12,1992.0,毛坯,南,有,1040.0,1.0,1.0,2.0,26.0,12.0,2.1666666666666665,32.0
房源719,314.6,15823.0,双流区,198.8,2室1厅2卫,6/11,2014.0,简装,西北,有,202.0,2.0,1.0,2.0,6.0,11.0,0.5454545454545454,10.0
房源720,193.5,20566.0,金牛区,94.1,2室2厅2卫,12/10,1994.0,精装,西南,无,1388.0,2.0,2.0,2.0,12.0,10.0,1.2,30.0
房源721,136.1,16702.0,龙泉驿区,81.5,4室2厅1卫,18/7,2008.0,精装,南,有,414.0,4.0,2.0,1.0,18.0,7.0,2.5714285714285716,16.0
房源722,357.5,21694.0,锦江区,164.8,2室2厅2卫,7/11,2007.0,毛坯,东北,有,1238.0,2.0,2.0,2.0,7.0,11.0,0.6363636363636364,17.0
房源723,185.5,21077.0,温江区,88.0,3室2厅2卫,4/20,2020.0,毛坯,东南,无,49.0,3.0,2.0,2.0,4.0,20.0,0.2,4.0
房源724,239.5,13323.0,温江区,179.8,2室1厅2卫,1/13,2022.0,简装,东北,有,524.0,2.0,1.0,2.0,1.0,13.0,0.07692307692307693,2.0
房源725,153.2,23430.0,双流区,65.4,3室2厅1卫,18/9,2007.0,毛坯,西,无,1221.0,3.0,2.0,1.0,18.0,9.0,2.0,17.0
房源726,105.6,15320.0,青羊区,68.9,3室1厅2卫,26/24,2005.0,简装,南,无,257.0,3.0,1.0,2.0,26.0,24.0,1.0833333333333333,19.0
房源727,434.0,22040.0,武侯区,196.9,3室1厅1卫,24/9,2005.0,精装,北,无,1586.0,3.0,1.0,1.0,24.0,9.0,2.6666666666666665,19.0
房源728,299.7,19836.0,龙泉驿区,151.1,3室2厅2卫,23/29,1996.0,简装,东南,有,996.0,3.0,2.0,2.0,23.0,29.0,0.7931034482758621,28.0
房源729,481.3,27191.0,天府新区,177.0,2室2厅1卫,9/10,2003.0,毛坯,西南,有,886.0,2.0,2.0,1.0,9.0,10.0,0.9,21.0
房源730,166.5,16883.0,锦江区,98.6,2室1厅2卫,28/2,2014.0,精装,东,无,436.0,2.0,1.0,2.0,28.0,2.0,14.0,10.0
房源731,246.2,16253.0,成华区,151.5,2室2厅1卫,6/15,2021.0,简装,西,无,659.0,2.0,2.0,1.0,6.0,15.0,0.4,3.0
房源732,249.0,17903.0,天府新区,139.1,2室2厅2卫,3/11,2011.0,精装,西,有,910.0,2.0,2.0,2.0,3.0,11.0,0.2727272727272727,13.0
房源733,231.6,16484.0,武侯区,140.5,1室2厅2卫,6/3,2005.0,简装,北,无,640.0,1.0,2.0,2.0,6.0,3.0,2.0,19.0
房源734,335.3,22000.0,锦江区,152.4,3室1厅2卫,24/11,2018.0,毛坯,东,有,1198.0,3.0,1.0,2.0,24.0,11.0,2.1818181818181817,6.0
房源735,135.2,9918.0,温江区,136.3,2室2厅1卫,15/13,2005.0,毛坯,西北,有,569.0,2.0,2.0,1.0,15.0,13.0,1.1538461538461537,19.0
房源736,145.7,12732.0,成华区,114.4,3室1厅2卫,20/28,2001.0,精装,东,有,226.0,3.0,1.0,2.0,20.0,28.0,0.7142857142857143,23.0
房源737,115.7,12661.0,青羊区,91.4,1室2厅1卫,10/6,2006.0,精装,西南,无,241.0,1.0,2.0,1.0,10.0,6.0,1.6666666666666667,18.0
房源738,376.1,22752.0,龙泉驿区,165.3,3室1厅2卫,15/25,2016.0,精装,西南,有,6.0,3.0,1.0,2.0,15.0,25.0,0.6,8.0
房源739,222.8,26553.0,青羊区,83.9,2室2厅2卫,18/18,2014.0,简装,东南,有,358.0,2.0,2.0,2.0,18.0,18.0,1.0,10.0
房源740,269.0,17478.0,金牛区,153.9,3室2厅1卫,7/15,2002.0,毛坯,西北,无,1382.0,3.0,2.0,1.0,7.0,15.0,0.4666666666666667,22.0
房源741,145.8,17156.0,双流区,85.0,4室2厅1卫,18/18,1997.0,精装,西,有,1581.0,4.0,2.0,1.0,18.0,18.0,1.0,27.0
房源742,263.9,18350.0,锦江区,143.8,1室2厅2卫,20/9,1994.0,精装,南,有,226.0,1.0,2.0,2.0,20.0,9.0,2.2222222222222223,30.0
房源743,385.9,23809.0,青羊区,162.1,1室1厅1卫,24/2,2001.0,精装,西南,有,3195.0,1.0,1.0,1.0,24.0,2.0,12.0,23.0
房源744,110.6,13363.0,天府新区,82.8,3室1厅2卫,8/20,1992.0,简装,北,有,698.0,3.0,1.0,2.0,8.0,20.0,0.4,32.0
房源745,113.2,19192.0,双流区,59.0,2室2厅2卫,2/11,2022.0,精装,北,有,2489.0,2.0,2.0,2.0,2.0,11.0,0.18181818181818182,2.0
房源746,159.2,22876.0,青羊区,69.6,3室1厅1卫,26/7,2011.0,精装,北,无,1227.0,3.0,1.0,1.0,26.0,7.0,3.7142857142857144,13.0
房源747,288.9,20505.0,高新区,140.9,4室1厅1卫,6/10,1998.0,简装,东北,有,1282.0,4.0,1.0,1.0,6.0,10.0,0.6,26.0
房源748,336.1,18948.0,金牛区,177.4,4室2厅2卫,5/11,2007.0,简装,西北,无,89.0,4.0,2.0,2.0,5.0,11.0,0.45454545454545453,17.0
房源749,130.4,23005.0,武侯区,56.7,3室1厅2卫,1/2,2018.0,精装,西北,有,248.0,3.0,1.0,2.0,1.0,2.0,0.5,6.0
房源751,216.5,21389.0,金牛区,101.2,1室2厅2卫,19/2,2006.0,简装,西南,有,1259.0,1.0,2.0,2.0,19.0,2.0,9.5,18.0
房源752,179.4,14730.0,双流区,121.8,2室1厅1卫,21/20,1992.0,毛坯,北,有,422.0,2.0,1.0,1.0,21.0,20.0,1.05,32.0
房源753,167.5,8847.0,高新区,189.3,2室1厅2卫,29/23,1994.0,简装,西北,有,1545.0,2.0,1.0,2.0,29.0,23.0,1.2608695652173914,30.0
房源754,205.1,20556.0,锦江区,99.8,4室1厅1卫,21/24,2003.0,毛坯,西北,有,414.0,4.0,1.0,1.0,21.0,24.0,0.875,21.0
房源755,297.9,24868.0,天府新区,119.8,1室1厅2卫,4/12,1992.0,精装,西南,有,1711.0,1.0,1.0,2.0,4.0,12.0,0.3333333333333333,32.0
房源756,90.2,17313.0,龙泉驿区,52.1,1室1厅2卫,22/20,2012.0,精装,东北,有,140.0,1.0,1.0,2.0,22.0,20.0,1.1,12.0
房源757,141.6,22764.0,龙泉驿区,62.2,2室2厅2卫,18/1,2019.0,毛坯,南,有,190.0,2.0,2.0,2.0,18.0,1.0,18.0,5.0
房源758,231.4,26061.0,金牛区,88.8,3室1厅2卫,1/24,2012.0,简装,南,有,417.0,3.0,1.0,2.0,1.0,24.0,0.041666666666666664,12.0
房源759,133.2,24575.0,双流区,54.2,2室1厅1卫,14/4,2016.0,精装,东南,无,525.0,2.0,1.0,1.0,14.0,4.0,3.5,8.0
房源760,379.1,26200.0,锦江区,144.7,3室1厅1卫,5/11,1999.0,毛坯,西北,有,429.0,3.0,1.0,1.0,5.0,11.0,0.45454545454545453,25.0
房源761,247.5,21711.0,温江区,114.0,4室2厅2卫,24/28,2014.0,简装,西,有,1442.0,4.0,2.0,2.0,24.0,28.0,0.8571428571428571,10.0
房源762,242.9,18377.0,高新区,132.2,4室1厅2卫,23/13,2002.0,毛坯,南,无,102.0,4.0,1.0,2.0,23.0,13.0,1.7692307692307692,22.0
房源763,76.1,9990.0,温江区,76.2,3室1厅1卫,16/24,2005.0,简装,东南,无,433.0,3.0,1.0,1.0,16.0,24.0,0.6666666666666666,19.0
房源764,158.3,16770.0,天府新区,94.4,1室1厅1卫,13/24,2011.0,简装,东,有,1815.0,1.0,1.0,1.0,13.0,24.0,0.5416666666666666,13.0
房源765,206.2,13784.0,锦江区,149.6,1室2厅1卫,22/26,2006.0,简装,西,有,69.0,1.0,2.0,1.0,22.0,26.0,0.8461538461538461,18.0
房源766,562.1,28855.0,锦江区,194.8,4室2厅1卫,2/16,2012.0,简装,西北,有,2853.0,4.0,2.0,1.0,2.0,16.0,0.125,12.0
房源767,98.6,17121.0,高新区,57.6,1室2厅2卫,6/14,1998.0,毛坯,南,有,4292.0,1.0,2.0,2.0,6.0,14.0,0.42857142857142855,26.0
房源768,341.8,18616.0,成华区,183.6,4室2厅1卫,1/17,1991.0,毛坯,东北,无,93.0,4.0,2.0,1.0,1.0,17.0,0.058823529411764705,33.0
房源769,283.3,20757.0,温江区,136.5,3室1厅2卫,11/19,2021.0,毛坯,东,无,344.0,3.0,1.0,2.0,11.0,19.0,0.5789473684210527,3.0
房源770,245.2,18218.0,青羊区,134.6,1室2厅1卫,3/11,2011.0,毛坯,东南,有,466.0,1.0,2.0,1.0,3.0,11.0,0.2727272727272727,13.0
房源771,330.9,26475.0,龙泉驿区,125.0,2室1厅1卫,29/5,2002.0,毛坯,南,无,1498.0,2.0,1.0,1.0,29.0,5.0,5.8,22.0
房源772,89.9,14887.0,成华区,60.4,4室2厅2卫,17/26,1997.0,简装,西北,有,906.0,4.0,2.0,2.0,17.0,26.0,0.6538461538461539,27.0
房源773,120.5,18973.0,青羊区,63.5,4室2厅1卫,22/7,1990.0,精装,南,有,1034.0,4.0,2.0,1.0,22.0,7.0,3.142857142857143,34.0
房源774,200.2,14288.0,双流区,140.1,4室1厅1卫,10/28,2006.0,精装,西南,无,1417.0,4.0,1.0,1.0,10.0,28.0,0.35714285714285715,18.0
房源775,115.3,11400.0,高新区,101.1,1室1厅1卫,29/11,2001.0,毛坯,东,有,126.0,1.0,1.0,1.0,29.0,11.0,2.6363636363636362,23.0
房源776,280.3,14941.0,双流区,187.6,2室2厅1卫,3/20,1993.0,毛坯,南,无,1791.0,2.0,2.0,1.0,3.0,20.0,0.15,31.0
房源777,197.7,17815.0,龙泉驿区,111.0,3室2厅2卫,10/27,2002.0,精装,北,无,1223.0,3.0,2.0,2.0,10.0,27.0,0.37037037037037035,22.0
房源778,113.3,15853.0,武侯区,71.5,1室2厅2卫,10/14,2020.0,简装,东北,有,861.0,1.0,2.0,2.0,10.0,14.0,0.7142857142857143,4.0
房源779,228.5,14538.0,青羊区,157.2,4室1厅2卫,12/15,2006.0,毛坯,西南,有,2205.0,4.0,1.0,2.0,12.0,15.0,0.8,18.0
房源780,103.1,10968.0,成华区,94.0,3室1厅1卫,10/10,2012.0,简装,西南,有,1205.0,3.0,1.0,1.0,10.0,10.0,1.0,12.0
房源781,226.5,17584.0,青羊区,128.8,1室1厅2卫,26/19,2013.0,精装,南,有,225.0,1.0,1.0,2.0,26.0,19.0,1.368421052631579,11.0
房源782,162.1,10476.0,青羊区,154.7,1室1厅1卫,1/24,1994.0,精装,东北,有,562.0,1.0,1.0,1.0,1.0,24.0,0.041666666666666664,30.0
房源783,403.3,21800.0,高新区,185.0,2室2厅2卫,29/26,1994.0,毛坯,西南,有,681.0,2.0,2.0,2.0,29.0,26.0,1.1153846153846154,30.0
房源784,310.8,18412.0,双流区,168.8,2室2厅2卫,10/2,2006.0,简装,西,无,714.5,2.0,2.0,2.0,10.0,2.0,5.0,18.0
房源785,162.3,10712.0,温江区,151.5,4室1厅1卫,17/24,2019.0,毛坯,东,有,3093.0,4.0,1.0,1.0,17.0,24.0,0.7083333333333334,5.0
房源786,249.9,16454.0,武侯区,151.9,4室1厅1卫,7/7,1998.0,精装,西,有,138.0,4.0,1.0,1.0,7.0,7.0,1.0,26.0
房源787,273.2,14239.0,高新区,191.9,4室1厅1卫,20/27,1995.0,简装,东南,有,1196.0,4.0,1.0,1.0,20.0,27.0,0.7407407407407407,29.0
房源788,185.0,19596.0,天府新区,94.4,4室1厅2卫,9/22,2014.0,毛坯,西,无,706.0,4.0,1.0,2.0,9.0,22.0,0.4090909090909091,10.0
房源789,124.0,24702.0,高新区,50.2,2室1厅1卫,2/14,2008.0,毛坯,东北,有,26.0,2.0,1.0,1.0,2.0,14.0,0.14285714285714285,16.0
房源790,78.3,8624.0,龙泉驿区,90.8,3室2厅2卫,17/1,2005.0,毛坯,北,有,2587.0,3.0,2.0,2.0,17.0,1.0,17.0,19.0
房源791,153.6,18575.0,武侯区,82.7,2室1厅1卫,9/20,2010.0,精装,西南,无,1909.0,2.0,1.0,1.0,9.0,20.0,0.45,14.0
房源792,256.8,17199.0,锦江区,149.3,2室1厅1卫,21/19,1991.0,毛坯,东北,有,743.0,2.0,1.0,1.0,21.0,19.0,1.105263157894737,33.0
房源793,309.9,21357.0,天府新区,145.1,4室2厅1卫,4/28,1999.0,简装,西南,有,260.0,4.0,2.0,1.0,4.0,28.0,0.14285714285714285,25.0
房源794,265.0,19066.0,金牛区,139.0,2室1厅2卫,8/13,2005.0,毛坯,西北,无,130.0,2.0,1.0,2.0,8.0,13.0,0.6153846153846154,19.0
房源795,74.6,14240.0,高新区,52.4,4室2厅1卫,4/9,2004.0,精装,北,有,452.0,4.0,2.0,1.0,4.0,9.0,0.4444444444444444,20.0
房源796,261.3,16405.0,青羊区,159.3,1室2厅2卫,9/22,2002.0,毛坯,西南,无,295.0,1.0,2.0,2.0,9.0,22.0,0.4090909090909091,22.0
房源797,138.1,14020.0,温江区,98.5,2室1厅2卫,18/12,2002.0,精装,西,有,707.0,2.0,1.0,2.0,18.0,12.0,1.5,22.0
房源798,350.2,23380.0,锦江区,149.8,4室2厅2卫,10/11,2021.0,精装,西北,有,3394.0,4.0,2.0,2.0,10.0,11.0,0.9090909090909091,3.0
房源799,241.7,18107.0,高新区,133.5,1室1厅2卫,7/9,1997.0,简装,西北,无,856.0,1.0,1.0,2.0,7.0,9.0,0.7777777777777778,27.0
房源800,278.9,27506.0,高新区,101.4,3室1厅1卫,6/19,2007.0,简装,东南,有,2207.0,3.0,1.0,1.0,6.0,19.0,0.3157894736842105,17.0
房源801,124.2,17697.0,成华区,70.2,4室1厅1卫,16/15,2015.0,毛坯,西北,无,1052.0,4.0,1.0,1.0,16.0,15.0,1.0666666666666667,9.0
房源802,92.8,14458.0,成华区,64.2,1室2厅2卫,7/16,1999.0,精装,西北,无,645.0,1.0,2.0,2.0,7.0,16.0,0.4375,25.0
房源803,182.2,10431.0,锦江区,174.7,1室1厅2卫,5/16,2020.0,精装,南,无,1928.0,1.0,1.0,2.0,5.0,16.0,0.3125,4.0
房源804,168.7,8984.0,双流区,187.8,2室1厅1卫,1/19,2022.0,简装,北,无,714.5,2.0,1.0,1.0,1.0,19.0,0.05263157894736842,2.0
房源805,148.7,10079.0,成华区,147.5,2室2厅1卫,5/7,2018.0,简装,西,有,2030.0,2.0,2.0,1.0,5.0,7.0,0.7142857142857143,6.0
房源806,126.7,19336.0,青羊区,65.5,2室1厅1卫,19/22,1994.0,毛坯,东北,无,345.0,2.0,1.0,1.0,19.0,22.0,0.8636363636363636,30.0
房源807,226.6,20544.0,天府新区,110.3,3室2厅1卫,5/29,2002.0,精装,西,有,714.5,3.0,2.0,1.0,5.0,29.0,0.1724137931034483,22.0
房源808,160.8,10094.0,金牛区,159.3,3室2厅2卫,17/26,1990.0,简装,西,有,1933.0,3.0,2.0,2.0,17.0,26.0,0.6538461538461539,34.0
房源809,375.3,22475.0,武侯区,167.0,1室1厅2卫,22/8,2012.0,毛坯,南,无,885.0,1.0,1.0,2.0,22.0,8.0,2.75,12.0
房源810,105.5,15585.0,金牛区,67.7,2室2厅1卫,29/29,1992.0,精装,东,有,2199.0,2.0,2.0,1.0,29.0,29.0,1.0,32.0
房源811,93.7,18734.0,金牛区,50.0,3室1厅2卫,1/2,1992.0,精装,西南,有,2778.0,3.0,1.0,2.0,1.0,2.0,0.5,32.0
房源812,408.6,26061.0,武侯区,156.8,1室2厅1卫,15/20,1996.0,简装,西南,有,55.0,1.0,2.0,1.0,15.0,20.0,0.75,28.0
房源813,232.7,22484.0,成华区,103.5,2室1厅1卫,28/18,2004.0,毛坯,东北,有,695.0,2.0,1.0,1.0,28.0,18.0,1.5555555555555556,20.0
房源814,146.9,16657.0,锦江区,88.2,4室2厅1卫,11/25,1992.0,简装,西北,无,470.0,4.0,2.0,1.0,11.0,25.0,0.44,32.0
房源815,70.3,13544.0,武侯区,51.9,4室2厅1卫,10/24,2018.0,毛坯,东南,有,983.0,4.0,2.0,1.0,10.0,24.0,0.4166666666666667,6.0
房源816,94.9,7241.0,龙泉驿区,131.0,4室1厅1卫,24/4,2019.0,精装,东北,有,1578.0,4.0,1.0,1.0,24.0,4.0,6.0,5.0
房源817,256.0,14404.0,双流区,177.7,2室2厅1卫,5/4,2007.0,毛坯,东,无,329.0,2.0,2.0,1.0,5.0,4.0,1.25,17.0
房源818,328.0,16944.0,天府新区,193.6,3室1厅1卫,13/25,2000.0,毛坯,西南,有,814.0,3.0,1.0,1.0,13.0,25.0,0.52,24.0
房源819,176.2,13064.0,温江区,134.9,3室1厅2卫,13/18,1990.0,毛坯,东南,有,1233.0,3.0,1.0,2.0,13.0,18.0,0.7222222222222222,34.0
房源820,220.6,17344.0,成华区,127.2,2室2厅1卫,29/27,2018.0,毛坯,东北,有,144.0,2.0,2.0,1.0,29.0,27.0,1.0740740740740742,6.0
房源821,115.5,18384.0,双流区,62.8,4室1厅1卫,24/2,1999.0,毛坯,东南,有,714.5,4.0,1.0,1.0,24.0,2.0,12.0,25.0
房源822,223.3,16876.0,武侯区,132.3,2室1厅1卫,16/1,2006.0,简装,西,有,932.0,2.0,1.0,1.0,16.0,1.0,16.0,18.0
房源823,157.8,14750.0,龙泉驿区,107.0,3室1厅1卫,26/19,2020.0,毛坯,北,无,2987.0,3.0,1.0,1.0,26.0,19.0,1.368421052631579,4.0
房源824,265.9,18843.0,温江区,141.1,3室2厅1卫,9/28,2008.0,毛坯,西,有,415.0,3.0,2.0,1.0,9.0,28.0,0.32142857142857145,16.0
房源825,218.9,20210.0,天府新区,108.3,1室1厅1卫,3/25,1992.0,精装,南,无,114.0,1.0,1.0,1.0,3.0,25.0,0.12,32.0
房源826,107.9,12548.0,天府新区,86.0,2室2厅1卫,7/29,2004.0,毛坯,西北,无,706.0,2.0,2.0,1.0,7.0,29.0,0.2413793103448276,20.0
房源827,160.9,25055.0,成华区,64.2,3室1厅2卫,10/1,2022.0,精装,西南,有,90.0,3.0,1.0,2.0,10.0,1.0,10.0,2.0
房源828,170.2,17507.0,武侯区,97.2,2室2厅2卫,10/21,2015.0,简装,东南,有,3491.0,2.0,2.0,2.0,10.0,21.0,0.47619047619047616,9.0
房源829,116.7,18094.0,双流区,64.5,1室2厅2卫,9/28,2005.0,简装,东北,有,39.0,1.0,2.0,2.0,9.0,28.0,0.32142857142857145,19.0
房源830,164.8,21541.0,锦江区,76.5,1室1厅2卫,15/15,2022.0,毛坯,西北,有,1400.0,1.0,1.0,2.0,15.0,15.0,1.0,2.0
房源831,379.7,19166.0,双流区,198.1,2室2厅2卫,3/25,2009.0,简装,北,无,745.0,2.0,2.0,2.0,3.0,25.0,0.12,15.0
房源832,265.5,22766.0,双流区,116.6,1室1厅2卫,5/9,2002.0,毛坯,东北,有,460.0,1.0,1.0,2.0,5.0,9.0,0.5555555555555556,22.0
房源833,252.3,19436.0,天府新区,129.8,2室2厅2卫,26/22,2022.0,简装,西南,有,68.0,2.0,2.0,2.0,26.0,22.0,1.1818181818181819,2.0
房源834,270.4,14938.0,锦江区,181.0,2室1厅1卫,9/23,1994.0,毛坯,东南,有,714.5,2.0,1.0,1.0,9.0,23.0,0.391304347826087,30.0
房源835,394.8,19808.0,锦江区,199.3,3室2厅2卫,7/24,2003.0,毛坯,东南,有,880.0,3.0,2.0,2.0,7.0,24.0,0.2916666666666667,21.0
