title,total_price,price_per_sqm,district,area,layout,floor,year_built,decoration,orientation,has_elevator,subway_distance,rooms,halls,baths,current_floor,total_floors,floor_ratio,house_age,hospital_distance,school_distance,is_near_hospital,is_near_school,is_near_subway
房源594,59.4,6185.0,成华区,96.1,2室2厅1卫,17/4,2019.0,简装,东北,有,1404,2.0,2.0,1.0,17.0,4.0,4.25,5.0,1270,3680,True,False,False
房源595,171.0,12951.0,锦江区,132.0,3室1厅2卫,21/5,2007.0,毛坯,东南,有,1234,3.0,1.0,2.0,21.0,5.0,4.2,17.0,4462,819,False,True,False
房源596,237.5,21096.0,高新区,112.6,3室1厅2卫,20/24,2021.0,毛坯,东北,有,2283,3.0,1.0,2.0,20.0,24.0,0.8333333333333334,3.0,4863,890,False,True,False
房源597,209.3,28287.0,锦江区,74.0,1室2厅2卫,23/25,1996.0,简装,西北,有,461,1.0,2.0,2.0,23.0,25.0,0.92,28.0,2484,1350,False,True,True
房源598,136.9,18104.0,成华区,75.6,3室2厅1卫,7/10,2022.0,毛坯,东北,有,2276,3.0,2.0,1.0,7.0,10.0,0.7,2.0,1577,2009,True,False,False
房源599,161.8,14360.0,温江区,112.7,3室1厅1卫,17/29,1994.0,毛坯,东南,无,1999,3.0,1.0,1.0,17.0,29.0,0.5862068965517241,30.0,735,3933,True,False,False
房源600,279.5,17086.0,成华区,163.6,4室2厅1卫,7/1,2017.0,毛坯,东南,有,1384,4.0,2.0,1.0,7.0,1.0,7.0,7.0,888,2335,True,False,False
房源601,459.4,24874.0,高新区,184.7,3室2厅1卫,7/26,1997.0,简装,西北,有,614,3.0,2.0,1.0,7.0,26.0,0.2692307692307692,27.0,3537,2546,False,False,True
房源602,92.5,14770.0,龙泉驿区,62.6,4室1厅2卫,24/11,2004.0,毛坯,西南,有,548,4.0,1.0,2.0,24.0,11.0,2.1818181818181817,20.0,2348,2734,False,False,True
房源603,152.6,14004.0,锦江区,109.0,2室2厅1卫,9/12,1993.0,精装,东南,有,2023,2.0,2.0,1.0,9.0,12.0,0.75,31.0,3314,648,False,True,False
房源604,101.3,15586.0,青羊区,65.0,3室1厅1卫,3/4,1994.0,精装,南,有,1606,3.0,1.0,1.0,3.0,4.0,0.75,30.0,3874,1259,False,True,False
房源605,69.5,13233.0,温江区,52.5,3室2厅2卫,4/28,2022.0,毛坯,南,有,1347,3.0,2.0,2.0,4.0,28.0,0.1428571428571428,2.0,3778,2263,False,False,False
房源606,277.9,18613.0,金牛区,149.3,4室2厅2卫,25/13,1994.0,简装,西,有,1955,4.0,2.0,2.0,25.0,13.0,1.9230769230769231,30.0,1752,992,True,True,False
房源607,366.8,26123.0,高新区,140.4,2室2厅1卫,23/19,2015.0,简装,东南,有,973,2.0,2.0,1.0,23.0,19.0,1.2105263157894737,9.0,4481,1859,False,False,True
房源608,146.1,19615.0,成华区,74.5,2室1厅2卫,10/5,1990.0,简装,北,有,2620,2.0,1.0,2.0,10.0,5.0,2.0,34.0,2622,677,False,True,False
房源609,142.4,16738.0,青羊区,85.1,2室1厅2卫,7/24,1993.0,毛坯,西,无,1528,2.0,1.0,2.0,7.0,24.0,0.2916666666666667,31.0,2650,3246,False,False,False
房源610,88.7,16541.0,天府新区,53.6,3室2厅1卫,16/1,2015.0,毛坯,西南,有,2449,3.0,2.0,1.0,16.0,1.0,16.0,9.0,1829,3263,True,False,False
房源611,178.4,10184.0,武侯区,175.2,4室1厅1卫,12/2,2022.0,精装,东南,有,2378,4.0,1.0,1.0,12.0,2.0,6.0,2.0,1858,3929,True,False,False
房源612,439.8,22416.0,锦江区,196.2,4室2厅1卫,7/11,2022.0,简装,南,有,1854,4.0,2.0,1.0,7.0,11.0,0.6363636363636364,2.0,2982,826,False,True,False
房源613,123.8,17611.0,武侯区,70.3,4室1厅2卫,29/13,1997.0,精装,北,有,1022,4.0,1.0,2.0,29.0,13.0,2.230769230769231,27.0,2517,3524,False,False,False
房源614,144.8,17098.0,高新区,84.7,3室2厅1卫,2/7,2009.0,精装,西北,有,2259,3.0,2.0,1.0,2.0,7.0,0.2857142857142857,15.0,1831,3081,True,False,False
房源616,368.4,19494.0,天府新区,189.0,4室2厅1卫,11/2,2010.0,毛坯,北,有,1136,4.0,2.0,1.0,11.0,2.0,5.5,14.0,4844,2553,False,False,False
房源617,160.8,14241.0,天府新区,112.9,1室1厅1卫,7/4,2015.0,毛坯,东南,有,1516,1.0,1.0,1.0,7.0,4.0,1.75,9.0,4761,2802,False,False,False
房源618,91.4,15868.0,金牛区,57.6,2室1厅1卫,11/29,2012.0,精装,东,有,2647,2.0,1.0,1.0,11.0,29.0,0.3793103448275862,12.0,1858,3644,True,False,False
房源619,132.7,23742.0,高新区,55.9,3室2厅1卫,2/29,2007.0,精装,北,无,2745,3.0,2.0,1.0,2.0,29.0,0.0689655172413793,17.0,3677,1559,False,False,False
房源620,252.7,18566.0,龙泉驿区,136.1,2室2厅2卫,16/7,2020.0,精装,北,有,2381,2.0,2.0,2.0,16.0,7.0,2.2857142857142856,4.0,2628,2175,False,False,False
房源621,117.7,10809.0,武侯区,108.9,4室2厅2卫,13/5,2001.0,精装,西南,有,2749,4.0,2.0,2.0,13.0,5.0,2.6,23.0,2680,2063,False,False,False
房源622,122.7,22596.0,龙泉驿区,54.3,4室1厅1卫,17/21,1990.0,简装,南,无,413,4.0,1.0,1.0,17.0,21.0,0.8095238095238095,34.0,637,820,True,True,True
房源623,201.6,14659.0,青羊区,137.5,4室1厅1卫,12/28,1998.0,精装,西北,有,2713,4.0,1.0,1.0,12.0,28.0,0.4285714285714285,26.0,3972,2001,False,False,False
房源624,141.5,27366.0,双流区,51.7,4室1厅2卫,19/7,1992.0,精装,东南,有,2356,4.0,1.0,2.0,19.0,7.0,2.7142857142857144,32.0,3332,1316,False,True,False
房源625,393.4,23400.0,温江区,168.1,3室2厅2卫,6/8,2015.0,毛坯,北,有,2097,3.0,2.0,2.0,6.0,8.0,0.75,9.0,4079,3303,False,False,False
房源626,151.3,15763.0,温江区,96.0,1室1厅2卫,13/5,1998.0,毛坯,东南,有,1137,1.0,1.0,2.0,13.0,5.0,2.6,26.0,3531,3073,False,False,False
房源627,136.7,24405.0,龙泉驿区,56.0,4室2厅1卫,2/9,2005.0,毛坯,南,有,1756,4.0,2.0,1.0,2.0,9.0,0.2222222222222222,19.0,4664,1313,False,True,False
房源628,253.6,18339.0,双流区,138.3,1室1厅1卫,11/24,2013.0,简装,西南,无,2734,1.0,1.0,1.0,11.0,24.0,0.4583333333333333,11.0,3093,2848,False,False,False
房源629,244.2,22264.0,双流区,109.7,2室2厅2卫,6/29,2003.0,简装,东南,有,1878,2.0,2.0,2.0,6.0,29.0,0.2068965517241379,21.0,4800,416,False,True,False
房源630,400.5,20424.0,锦江区,196.1,2室1厅2卫,26/7,1992.0,毛坯,东北,有,1114,2.0,1.0,2.0,26.0,7.0,3.7142857142857135,32.0,4318,2733,False,False,False
房源631,181.2,13768.0,青羊区,131.6,4室1厅1卫,25/7,2022.0,毛坯,南,无,1193,4.0,1.0,1.0,25.0,7.0,3.571428571428572,2.0,4638,1667,False,False,False
房源632,135.0,14782.0,高新区,91.3,4室1厅2卫,19/6,2013.0,精装,南,无,1224,4.0,1.0,2.0,19.0,6.0,3.1666666666666665,11.0,4323,883,False,True,False
房源633,362.1,23150.0,双流区,156.4,1室1厅2卫,11/29,1998.0,精装,西北,有,797,1.0,1.0,2.0,11.0,29.0,0.3793103448275862,26.0,4542,694,False,True,True
房源634,148.1,16326.0,成华区,90.7,1室2厅1卫,11/7,2002.0,简装,西,有,2279,1.0,2.0,1.0,11.0,7.0,1.5714285714285714,22.0,2406,1387,False,True,False
房源635,296.6,15982.0,温江区,185.6,1室1厅1卫,2/19,1991.0,简装,西南,有,1504,1.0,1.0,1.0,2.0,19.0,0.1052631578947368,33.0,1260,3068,True,False,False
房源636,140.4,13224.0,成华区,106.2,1室2厅1卫,4/26,1996.0,精装,西南,有,1255,1.0,2.0,1.0,4.0,26.0,0.1538461538461538,28.0,3945,371,False,True,False
房源637,266.6,20118.0,青羊区,132.5,2室1厅2卫,6/17,2010.0,毛坯,西北,有,1143,2.0,1.0,2.0,6.0,17.0,0.3529411764705882,14.0,1399,573,True,True,False
房源638,163.1,28313.0,双流区,57.6,1室2厅2卫,25/5,2008.0,精装,东北,有,2029,1.0,2.0,2.0,25.0,5.0,5.0,16.0,4955,2313,False,False,False
房源639,144.2,12662.0,武侯区,113.9,3室1厅1卫,29/28,2014.0,简装,东南,无,2683,3.0,1.0,1.0,29.0,28.0,1.0357142857142858,10.0,3447,1643,False,False,False
房源640,316.9,18121.0,温江区,174.9,4室2厅1卫,7/9,2011.0,简装,东,有,1113,4.0,2.0,1.0,7.0,9.0,0.7777777777777778,13.0,2219,637,False,True,False
房源641,428.0,25061.0,锦江区,170.8,1室2厅2卫,25/1,2000.0,精装,东北,有,326,1.0,2.0,2.0,25.0,1.0,25.0,24.0,780,1689,True,False,True
房源642,147.2,17602.0,锦江区,83.6,1室2厅1卫,1/19,2022.0,精装,西,有,1928,1.0,2.0,1.0,1.0,19.0,0.0526315789473684,2.0,3766,3866,False,False,False
房源643,170.0,20262.0,天府新区,83.9,3室1厅2卫,6/18,2021.0,精装,西南,有,1592,3.0,1.0,2.0,6.0,18.0,0.3333333333333333,3.0,2387,906,False,True,False
房源644,219.0,12688.0,金牛区,172.6,2室2厅2卫,10/28,2010.0,简装,南,有,921,2.0,2.0,2.0,10.0,28.0,0.3571428571428571,14.0,3766,465,False,True,True
房源645,381.9,20142.0,双流区,189.6,3室2厅1卫,11/1,2009.0,毛坯,西南,有,2123,3.0,2.0,1.0,11.0,1.0,11.0,15.0,1166,1867,True,False,False
房源646,109.7,17064.0,青羊区,64.3,1室1厅2卫,1/13,1997.0,精装,东北,无,970,1.0,1.0,2.0,1.0,13.0,0.0769230769230769,27.0,4688,2358,False,False,True
房源647,269.4,22929.0,温江区,117.5,3室1厅2卫,5/20,1998.0,简装,东,有,2552,3.0,1.0,2.0,5.0,20.0,0.25,26.0,1171,1624,True,False,False
房源648,240.8,23937.0,金牛区,100.6,3室2厅2卫,1/20,2014.0,简装,北,有,2349,3.0,2.0,2.0,1.0,20.0,0.05,10.0,2469,1028,False,True,False
房源649,558.9,30948.0,青羊区,180.6,2室1厅2卫,3/18,2014.0,简装,北,有,2185,2.0,1.0,2.0,3.0,18.0,0.1666666666666666,10.0,4656,3148,False,False,False
房源650,130.6,20898.0,龙泉驿区,62.5,4室2厅2卫,9/14,2022.0,精装,西北,有,1895,4.0,2.0,2.0,9.0,14.0,0.6428571428571429,2.0,3622,2343,False,False,False
房源651,160.4,19629.0,双流区,81.7,1室2厅1卫,27/17,1991.0,精装,西南,有,287,1.0,2.0,1.0,27.0,17.0,1.588235294117647,33.0,4400,401,False,True,True
房源652,309.1,18972.0,高新区,162.9,4室1厅2卫,23/14,2008.0,毛坯,西南,无,1180,4.0,1.0,2.0,23.0,14.0,1.6428571428571428,16.0,1023,3796,True,False,False
房源653,93.7,16234.0,高新区,57.7,3室2厅1卫,29/4,2009.0,简装,西,无,1040,3.0,2.0,1.0,29.0,4.0,7.25,15.0,2893,1715,False,False,False
房源654,244.0,19692.0,双流区,123.9,1室1厅2卫,5/26,2018.0,精装,西南,有,2420,1.0,1.0,2.0,5.0,26.0,0.1923076923076923,6.0,3617,1078,False,True,False
房源655,192.2,16523.0,天府新区,116.3,1室1厅1卫,21/17,1995.0,简装,东,有,2730,1.0,1.0,1.0,21.0,17.0,1.2352941176470589,29.0,3093,513,False,True,False
房源656,188.8,18842.0,天府新区,100.2,3室2厅1卫,22/29,2006.0,简装,西南,无,2663,3.0,2.0,1.0,22.0,29.0,0.7586206896551724,18.0,2468,1411,False,True,False
房源657,268.5,24588.0,高新区,109.2,3室1厅2卫,25/2,2014.0,毛坯,东南,有,625,3.0,1.0,2.0,25.0,2.0,12.5,10.0,2253,1876,False,False,True
房源658,167.9,12967.0,武侯区,129.5,3室1厅1卫,23/22,1993.0,精装,东北,有,435,3.0,1.0,1.0,23.0,22.0,1.0454545454545454,31.0,2796,2748,False,False,True
房源659,175.8,23699.0,温江区,74.2,1室2厅1卫,5/4,2019.0,精装,西北,有,2845,1.0,2.0,1.0,5.0,4.0,1.25,5.0,2761,2935,False,False,False
房源660,333.9,24586.0,高新区,135.8,3室2厅2卫,4/6,2009.0,简装,东,无,1178,3.0,2.0,2.0,4.0,6.0,0.6666666666666666,15.0,2786,3236,False,False,False
房源661,297.4,17410.0,武侯区,170.8,4室1厅2卫,20/21,1992.0,简装,西,有,2647,4.0,1.0,2.0,20.0,21.0,0.9523809523809524,32.0,4702,3417,False,False,False
房源662,121.2,7391.0,金牛区,164.0,1室2厅1卫,13/22,2012.0,毛坯,东南,无,2913,1.0,2.0,1.0,13.0,22.0,0.5909090909090909,12.0,3378,1995,False,False,False
房源663,109.4,14961.0,武侯区,73.1,4室1厅2卫,5/23,2007.0,毛坯,东南,无,2683,4.0,1.0,2.0,5.0,23.0,0.217391304347826,17.0,4643,3834,False,False,False
房源664,177.3,24485.0,金牛区,72.4,3室1厅1卫,25/26,2015.0,毛坯,东北,有,261,3.0,1.0,1.0,25.0,26.0,0.9615384615384616,9.0,4144,891,False,True,True
房源665,161.3,17886.0,青羊区,90.2,1室1厅1卫,23/7,1997.0,毛坯,北,无,693,1.0,1.0,1.0,23.0,7.0,3.2857142857142856,27.0,4932,1633,False,False,True
房源666,135.5,13003.0,成华区,104.2,1室1厅2卫,20/1,2006.0,毛坯,东,无,2038,1.0,1.0,2.0,20.0,1.0,20.0,18.0,2555,1409,False,True,False
房源667,172.2,15476.0,青羊区,111.3,3室1厅2卫,14/24,2020.0,毛坯,东北,有,2306,3.0,1.0,2.0,14.0,24.0,0.5833333333333334,4.0,1776,2439,True,False,False
房源668,337.5,22203.0,高新区,152.0,3室2厅1卫,4/17,2022.0,简装,东南,有,159,3.0,2.0,1.0,4.0,17.0,0.2352941176470588,2.0,3266,3020,False,False,True
房源669,121.3,20734.0,金牛区,58.5,2室2厅1卫,21/14,2016.0,毛坯,西,有,2001,2.0,2.0,1.0,21.0,14.0,1.5,8.0,802,1013,True,True,False
房源670,92.8,16805.0,高新区,55.2,4室1厅1卫,16/14,1993.0,简装,东北,有,2358,4.0,1.0,1.0,16.0,14.0,1.1428571428571428,31.0,1138,1235,True,True,False
房源671,175.9,16166.0,双流区,108.8,3室1厅2卫,16/24,2011.0,简装,北,有,505,3.0,1.0,2.0,16.0,24.0,0.6666666666666666,13.0,555,2251,True,False,True
房源672,248.0,16041.0,温江区,154.6,3室2厅2卫,20/29,2015.0,精装,东南,有,763,3.0,2.0,2.0,20.0,29.0,0.6896551724137931,9.0,1025,541,True,True,True
房源673,105.8,13388.0,锦江区,79.0,3室1厅1卫,28/8,2006.0,简装,东北,有,1232,3.0,1.0,1.0,28.0,8.0,3.5,18.0,4623,2343,False,False,False
房源674,381.2,26077.0,高新区,146.2,3室2厅1卫,24/3,2013.0,简装,东,无,1199,3.0,2.0,1.0,24.0,3.0,8.0,11.0,2625,301,False,True,False
房源675,145.9,16388.0,温江区,89.0,2室1厅1卫,25/19,2021.0,毛坯,北,有,641,2.0,1.0,1.0,25.0,19.0,1.3157894736842106,3.0,3787,2572,False,False,True
房源676,440.5,24086.0,武侯区,182.9,1室1厅2卫,1/2,1996.0,简装,东,有,1437,1.0,1.0,2.0,1.0,2.0,0.5,28.0,864,3148,True,False,False
房源677,472.2,25607.0,青羊区,184.4,4室1厅2卫,15/22,2022.0,毛坯,东,有,1097,4.0,1.0,2.0,15.0,22.0,0.6818181818181818,2.0,2146,2068,False,False,False
房源678,217.5,22992.0,武侯区,94.6,2室1厅1卫,28/10,2020.0,毛坯,东,有,1240,2.0,1.0,1.0,28.0,10.0,2.8,4.0,1418,2249,True,False,False
房源679,133.9,15842.0,锦江区,84.5,2室2厅2卫,18/22,2001.0,毛坯,东北,有,967,2.0,2.0,2.0,18.0,22.0,0.8181818181818182,23.0,3297,2936,False,False,True
房源680,223.6,20019.0,金牛区,111.7,4室1厅1卫,14/17,2000.0,精装,北,有,2166,4.0,1.0,1.0,14.0,17.0,0.8235294117647058,24.0,2031,2463,False,False,False
房源681,153.9,17879.0,双流区,86.1,4室1厅2卫,27/13,2013.0,毛坯,东北,有,531,4.0,1.0,2.0,27.0,13.0,2.076923076923077,11.0,3845,1217,False,True,True
房源682,203.4,13481.0,温江区,150.9,2室1厅2卫,1/5,1997.0,简装,东北,无,839,2.0,1.0,2.0,1.0,5.0,0.2,27.0,2406,3474,False,False,True
房源683,341.2,19622.0,双流区,173.9,2室1厅1卫,26/13,2021.0,毛坯,东北,无,1473,2.0,1.0,1.0,26.0,13.0,2.0,3.0,3586,2541,False,False,False
房源684,182.8,12105.0,成华区,151.0,4室2厅1卫,27/25,2011.0,毛坯,东南,有,282,4.0,2.0,1.0,27.0,25.0,1.08,13.0,2575,3537,False,False,True
房源685,415.8,23938.0,高新区,173.7,2室2厅1卫,14/24,2008.0,毛坯,西南,无,2260,2.0,2.0,1.0,14.0,24.0,0.5833333333333334,16.0,1213,3218,True,False,False
房源686,171.7,15677.0,金牛区,109.5,3室1厅1卫,3/15,2009.0,精装,南,无,1306,3.0,1.0,1.0,3.0,15.0,0.2,15.0,1562,389,True,True,False
房源687,139.5,19006.0,成华区,73.4,1室1厅2卫,19/17,2003.0,简装,东南,有,2628,1.0,1.0,2.0,19.0,17.0,1.1176470588235294,21.0,2476,2009,False,False,False
房源688,312.0,19416.0,龙泉驿区,160.7,4室1厅1卫,3/16,2022.0,精装,北,无,1269,4.0,1.0,1.0,3.0,16.0,0.1875,2.0,1796,2469,True,False,False
房源689,173.9,16705.0,高新区,104.1,4室2厅2卫,14/12,1999.0,简装,南,无,930,4.0,2.0,2.0,14.0,12.0,1.1666666666666667,25.0,625,442,True,True,True
房源690,315.5,20933.0,武侯区,150.7,1室1厅2卫,28/12,2005.0,精装,南,有,1751,1.0,1.0,2.0,28.0,12.0,2.333333333333333,19.0,4096,3341,False,False,False
房源691,141.6,15625.0,青羊区,90.6,3室1厅1卫,29/11,1993.0,简装,南,有,1236,3.0,1.0,1.0,29.0,11.0,2.636363636363636,31.0,3783,405,False,True,False
房源692,139.1,22356.0,温江区,62.2,4室2厅1卫,17/8,2016.0,精装,西南,有,2910,4.0,2.0,1.0,17.0,8.0,2.125,8.0,2103,1186,False,True,False
房源693,224.2,11270.0,锦江区,198.9,1室1厅1卫,17/21,2017.0,毛坯,东北,有,575,1.0,1.0,1.0,17.0,21.0,0.8095238095238095,7.0,566,727,True,True,True
房源694,136.8,18632.0,锦江区,73.4,1室2厅1卫,25/23,2005.0,精装,西北,无,2910,1.0,2.0,1.0,25.0,23.0,1.0869565217391304,19.0,732,1628,True,False,False
房源695,549.2,27695.0,武侯区,198.3,3室1厅2卫,20/11,2022.0,精装,西,有,1426,3.0,1.0,2.0,20.0,11.0,1.818181818181818,2.0,2656,2195,False,False,False
房源696,255.5,12998.0,天府新区,196.6,2室1厅2卫,25/25,2008.0,毛坯,北,无,1070,2.0,1.0,2.0,25.0,25.0,1.0,16.0,1669,2294,True,False,False
房源697,247.1,14611.0,锦江区,169.1,2室2厅2卫,2/10,2010.0,毛坯,西北,无,1119,2.0,2.0,2.0,2.0,10.0,0.2,14.0,2658,616,False,True,False
房源698,306.3,20570.0,温江区,148.9,2室2厅1卫,10/11,2011.0,简装,西南,有,1241,2.0,2.0,1.0,10.0,11.0,0.9090909090909092,13.0,4706,2286,False,False,False
房源699,258.3,18898.0,武侯区,136.7,4室2厅1卫,28/6,1998.0,简装,西南,有,1936,4.0,2.0,1.0,28.0,6.0,4.666666666666667,26.0,1993,934,True,True,False
房源700,355.4,19753.0,金牛区,179.9,3室1厅1卫,4/24,1998.0,简装,西,有,260,3.0,1.0,1.0,4.0,24.0,0.1666666666666666,26.0,4507,2225,False,False,True
房源701,191.0,20446.0,锦江区,93.4,2室2厅2卫,12/11,1998.0,精装,南,有,2548,2.0,2.0,2.0,12.0,11.0,1.0909090909090908,26.0,2972,2356,False,False,False
房源702,254.5,21174.0,双流区,120.2,2室1厅2卫,23/23,2016.0,简装,东北,有,297,2.0,1.0,2.0,23.0,23.0,1.0,8.0,3160,3121,False,False,True
房源703,336.5,23548.0,武侯区,142.9,2室1厅2卫,27/26,2006.0,精装,西,有,1383,2.0,1.0,2.0,27.0,26.0,1.0384615384615383,18.0,3239,3444,False,False,False
房源704,223.9,20049.0,温江区,111.7,2室2厅2卫,25/13,1997.0,精装,西北,有,759,2.0,2.0,2.0,25.0,13.0,1.9230769230769231,27.0,2261,3730,False,False,True
房源705,191.6,16794.0,双流区,114.1,3室1厅1卫,5/6,2005.0,简装,西北,无,1875,3.0,1.0,1.0,5.0,6.0,0.8333333333333334,19.0,4014,2570,False,False,False
房源706,212.6,21363.0,高新区,99.5,3室1厅2卫,1/6,2007.0,简装,西,有,1170,3.0,1.0,2.0,1.0,6.0,0.1666666666666666,17.0,2475,1739,False,False,False
房源707,370.1,27499.0,高新区,134.6,4室1厅1卫,18/22,2022.0,精装,西南,有,2110,4.0,1.0,1.0,18.0,22.0,0.8181818181818182,2.0,2862,852,False,True,False
房源708,307.9,17337.0,锦江区,177.6,3室2厅1卫,9/24,1990.0,毛坯,北,有,498,3.0,2.0,1.0,9.0,24.0,0.375,34.0,1376,3741,True,False,True
房源709,105.3,13127.0,双流区,80.2,2室2厅2卫,25/29,2001.0,毛坯,东,无,1833,2.0,2.0,2.0,25.0,29.0,0.8620689655172413,23.0,4312,1015,False,True,False
房源710,447.6,23535.0,青羊区,190.2,4室1厅2卫,15/26,1995.0,精装,东北,有,1682,4.0,1.0,2.0,15.0,26.0,0.5769230769230769,29.0,3948,1587,False,False,False
房源711,266.9,17398.0,高新区,153.4,4室1厅2卫,8/19,1994.0,简装,西北,有,2225,4.0,1.0,2.0,8.0,19.0,0.4210526315789473,30.0,1812,2013,True,False,False
房源712,123.8,7137.0,青羊区,173.5,4室2厅1卫,24/16,2005.0,精装,西北,无,2271,4.0,2.0,1.0,24.0,16.0,1.5,19.0,1960,2183,True,False,False
房源713,296.6,22237.0,金牛区,133.4,2室2厅1卫,6/29,2007.0,精装,西,有,174,2.0,2.0,1.0,6.0,29.0,0.2068965517241379,17.0,3209,3689,False,False,True
房源714,255.7,15323.0,武侯区,166.9,3室2厅2卫,6/22,2006.0,简装,东北,有,2284,3.0,2.0,2.0,6.0,22.0,0.2727272727272727,18.0,2824,1407,False,True,False
房源715,91.9,17547.0,成华区,52.4,1室2厅1卫,3/10,1990.0,毛坯,西,有,701,1.0,2.0,1.0,3.0,10.0,0.3,34.0,2233,1641,False,False,True
房源716,339.7,19660.0,温江区,172.8,4室1厅2卫,1/28,2008.0,精装,南,无,936,4.0,1.0,2.0,1.0,28.0,0.0357142857142857,16.0,2105,410,False,True,True
房源717,106.1,18952.0,武侯区,56.0,1室1厅1卫,14/4,1997.0,毛坯,东北,有,1628,1.0,1.0,1.0,14.0,4.0,3.5,27.0,3063,550,False,True,False
房源718,395.4,21547.0,温江区,183.5,1室1厅2卫,26/12,1992.0,毛坯,南,有,599,1.0,1.0,2.0,26.0,12.0,2.1666666666666665,32.0,3921,2730,False,False,True
房源719,314.6,15823.0,双流区,198.8,2室1厅2卫,6/11,2014.0,简装,西北,有,1696,2.0,1.0,2.0,6.0,11.0,0.5454545454545454,10.0,4017,2354,False,False,False
房源720,193.5,20566.0,金牛区,94.1,2室2厅2卫,12/10,1994.0,精装,西南,无,237,2.0,2.0,2.0,12.0,10.0,1.2,30.0,2897,758,False,True,True
房源721,136.1,16702.0,龙泉驿区,81.5,4室2厅1卫,18/7,2008.0,精装,南,有,2197,4.0,2.0,1.0,18.0,7.0,2.571428571428572,16.0,4235,1407,False,True,False
房源722,357.5,21694.0,锦江区,164.8,2室2厅2卫,7/11,2007.0,毛坯,东北,有,1894,2.0,2.0,2.0,7.0,11.0,0.6363636363636364,17.0,3370,507,False,True,False
房源723,185.5,21077.0,温江区,88.0,3室2厅2卫,4/20,2020.0,毛坯,东南,无,1072,3.0,2.0,2.0,4.0,20.0,0.2,4.0,1660,1199,True,True,False
房源724,239.5,13323.0,温江区,179.8,2室1厅2卫,1/13,2022.0,简装,东北,有,1742,2.0,1.0,2.0,1.0,13.0,0.0769230769230769,2.0,742,3761,True,False,False
房源725,153.2,23430.0,双流区,65.4,3室2厅1卫,18/9,2007.0,毛坯,西,无,1985,3.0,2.0,1.0,18.0,9.0,2.0,17.0,3090,3685,False,False,False
房源726,105.6,15320.0,青羊区,68.9,3室1厅2卫,26/24,2005.0,简装,南,无,2401,3.0,1.0,2.0,26.0,24.0,1.0833333333333333,19.0,1563,321,True,True,False
房源727,434.0,22040.0,武侯区,196.9,3室1厅1卫,24/9,2005.0,精装,北,无,2128,3.0,1.0,1.0,24.0,9.0,2.6666666666666665,19.0,4824,709,False,True,False
房源728,299.7,19836.0,龙泉驿区,151.1,3室2厅2卫,23/29,1996.0,简装,东南,有,2857,3.0,2.0,2.0,23.0,29.0,0.7931034482758621,28.0,3095,1194,False,True,False
房源729,481.3,27191.0,天府新区,177.0,2室2厅1卫,9/10,2003.0,毛坯,西南,有,2000,2.0,2.0,1.0,9.0,10.0,0.9,21.0,1419,814,True,True,False
房源730,166.5,16883.0,锦江区,98.6,2室1厅2卫,28/2,2014.0,精装,东,无,2710,2.0,1.0,2.0,28.0,2.0,14.0,10.0,505,3498,True,False,False
房源731,246.2,16253.0,成华区,151.5,2室2厅1卫,6/15,2021.0,简装,西,无,2904,2.0,2.0,1.0,6.0,15.0,0.4,3.0,967,1108,True,True,False
房源732,249.0,17903.0,天府新区,139.1,2室2厅2卫,3/11,2011.0,精装,西,有,1549,2.0,2.0,2.0,3.0,11.0,0.2727272727272727,13.0,4670,1173,False,True,False
房源733,231.6,16484.0,武侯区,140.5,1室2厅2卫,6/3,2005.0,简装,北,无,646,1.0,2.0,2.0,6.0,3.0,2.0,19.0,503,313,True,True,True
房源734,335.3,22000.0,锦江区,152.4,3室1厅2卫,24/11,2018.0,毛坯,东,有,1021,3.0,1.0,2.0,24.0,11.0,2.1818181818181817,6.0,1145,1270,True,True,False
房源735,135.2,9918.0,温江区,136.3,2室2厅1卫,15/13,2005.0,毛坯,西北,有,680,2.0,2.0,1.0,15.0,13.0,1.1538461538461535,19.0,617,3325,True,False,True
房源736,145.7,12732.0,成华区,114.4,3室1厅2卫,20/28,2001.0,精装,东,有,1472,3.0,1.0,2.0,20.0,28.0,0.7142857142857143,23.0,3428,3361,False,False,False
房源737,115.7,12661.0,青羊区,91.4,1室2厅1卫,10/6,2006.0,精装,西南,无,2056,1.0,2.0,1.0,10.0,6.0,1.6666666666666667,18.0,3051,3383,False,False,False
房源738,376.1,22752.0,龙泉驿区,165.3,3室1厅2卫,15/25,2016.0,精装,西南,有,2103,3.0,1.0,2.0,15.0,25.0,0.6,8.0,4789,2434,False,False,False
房源739,222.8,26553.0,青羊区,83.9,2室2厅2卫,18/18,2014.0,简装,东南,有,2196,2.0,2.0,2.0,18.0,18.0,1.0,10.0,1346,3895,True,False,False
房源740,269.0,17478.0,金牛区,153.9,3室2厅1卫,7/15,2002.0,毛坯,西北,无,803,3.0,2.0,1.0,7.0,15.0,0.4666666666666667,22.0,3262,3256,False,False,True
房源741,145.8,17156.0,双流区,85.0,4室2厅1卫,18/18,1997.0,精装,西,有,2408,4.0,2.0,1.0,18.0,18.0,1.0,27.0,1641,1860,True,False,False
房源742,263.9,18350.0,锦江区,143.8,1室2厅2卫,20/9,1994.0,精装,南,有,2503,1.0,2.0,2.0,20.0,9.0,2.2222222222222223,30.0,2310,1624,False,False,False
